"model","ic_id","time","x1","x2","x3"
"Crypt",58,2.5,2.98084240937326,44.251675545885,49.4103382010462
"Crypt",74,2.5,15.6268198380577,71.8774002658259,88.1996486559513
"Crypt",44,2.5,17.4499313277038,90.7979638590832,67.5901718682836
"Crypt",1,2.5,13.2612263120086,52.5517571097689,37.0635039817431
"Crypt",55,2.5,4.16044588963023,61.6262954324348,41.1934915024502
"Crypt",29,2.5,7.36929279476492,24.5592766765454,17.8848175937464
"Crypt",3,2.6,14.2053954196329,112.958460458727,75.2104194783051
"Crypt",22,2.6,14.6618947697235,83.2004139227749,55.8737835059709
"Crypt",60,2.6,11.7187388364434,61.4786520795134,72.2867818787771
"Crypt",67,2.6,5.64672390488869,48.4956406147654,38.351829857444
"Crypt",59,2.6,8.19673688923412,24.7183853920941,48.2590779109548
"Crypt",28,2.6,9.26698810583044,44.0759570734127,69.2469810220435
"Crypt",71,2.6,12.0860195322012,96.9806467451016,94.9623348897841
"Crypt",25,2.6,18.6587207822733,96.9794343708056,73.0311269834034
"Crypt",46,2.6,9.10110945312413,78.3214615737953,55.7132375485374
"Crypt",55,2.6,4.15887839513447,61.7433753159223,42.5732435879849
"Crypt",49,2.6,19.5725017888554,132.73751294869,85.8496942199135
"Crypt",74,2.7,14.6807403942327,74.2553298751493,90.4137431880258
"Crypt",58,2.7,3.01641072930086,44.4274473341062,50.7936957177705
"Crypt",37,2.7,8.72310307162321,41.8762607734,71.7185985843093
"Crypt",1,2.7,12.5557474806742,54.5789180837532,39.3844618186339
"Crypt",47,2.7,15.6096568714001,78.7752380524624,85.8470808036928
"Crypt",10,2.7,2.53315858665329,67.8591503811344,80.3174223614332
"Crypt",66,2.7,5.69384165802196,52.5378854999418,54.4884563937799
"Crypt",57,2.7,9.70453735637446,60.9365039359695,85.0039606376455
"Crypt",16,2.7,20.2941138568959,127.472156380912,75.654179548098
"Crypt",7,2.7,16.8643103648109,119.488005973067,101.295878735849
"Crypt",18,2.8,14.7764754822489,124.854813615514,102.490870387491
"Crypt",44,2.8,15.786839073089,94.5684472419238,73.7367126027445
"Crypt",34,2.8,9.1969617502833,79.7513267906908,54.9001150972186
"Crypt",25,2.8,17.387082457488,99.7583327278719,77.4030036754462
"Crypt",46,2.8,8.77596489612414,79.2924837310838,59.2058951556014
"Crypt",20,2.8,11.3830693569309,114.999536993783,119.247771315652
"Crypt",64,2.8,7.57738154465218,90.5679749981239,94.6952650961441
"Crypt",37,2.8,8.57286465616082,42.4715681707718,72.0372505368164
"Crypt",8,2.8,10.435534366539,64.4461113762359,73.6628041220147
"Crypt",65,2.9,12.9509193423638,109.293261277518,120.071914948542
"Crypt",7,2.9,15.7873732346298,121.585875472147,106.47349950538
"Crypt",54,2.9,17.436225571474,144.000931000085,118.541580168387
"Crypt",16,2.9,18.8407028217362,130.207832539205,82.1408722269561
"Crypt",18,2.9,14.3358558062951,125.668261370558,105.253312512337
"Crypt",40,2.9,8.14338459906737,36.4261704046642,71.8890880837951
"Crypt",45,2.9,12.1581381728447,77.5640256138685,58.6144428129776
"Crypt",29,3,6.9178911073316,26.9784945283345,20.5185720447058
"Crypt",6,3,1.30951380058521,49.9894786687075,81.2664255396076
"Crypt",2,3,13.9335185153539,106.727768405809,115.902008978028
"Crypt",40,3,8.01662209989101,36.9787861385237,72.0298099870878
"Crypt",52,3.1,17.5726885813279,162.939646097914,120.696130245328
"Crypt",39,3.1,13.216874324699,110.334805348257,108.539160639999
"Crypt",48,3.1,15.3701891042036,150.953078286717,110.537532724541
"Crypt",17,3.1,8.34613859923951,96.8871142866521,85.6733440535639
"Crypt",23,3.1,16.4897046936822,117.170073990414,87.4860535548724
"Crypt",34,3.1,8.70778592321437,81.1868914588885,60.3061143211495
"Crypt",2,3.1,13.5370826488804,107.572032994838,117.82255324265
"Crypt",51,3.2,4.93904027918315,47.6471835201209,46.7504904433708
"Crypt",15,3.2,15.5183784537667,163.151069795426,136.082879961398
"Crypt",36,3.2,11.9533063567533,70.7262119909917,64.7816235472424
"Crypt",12,3.2,14.3358759175154,147.540211109172,118.173531362066
"Crypt",8,3.2,9.59481874013918,67.0623215784698,77.8518208785887
"Crypt",35,3.2,15.5952257327709,137.886591826072,123.949080085196
"Crypt",40,3.2,7.77783358758053,38.043549529844,72.357104092623
"Crypt",79,3.2,15.0716352229732,158.791075769788,138.507692392074
"Crypt",66,3.2,5.50138745837614,53.8850699436746,58.9452369998464
"Crypt",38,3.2,9.66876297582234,58.418039053845,54.6982371564032
"Crypt",19,3.2,7.98038998170063,91.9403852615757,108.592003733305
"Crypt",45,3.3,11.0175865646654,80.6114254750918,65.3918213649066
"Crypt",39,3.3,12.5157679740304,111.778052671255,112.835009954619
"Crypt",3,3.3,11.7358359191328,117.829956466895,93.9287738268661
"Crypt",32,3.3,15.8268543865079,172.505316440356,172.084611572232
"Crypt",12,3.3,13.9184666944282,148.127585671281,121.561566748715
"Crypt",39,3.4,12.1913711085569,112.436713711924,114.975920661844
"Crypt",43,3.4,10.2427573163681,116.066255950822,96.3833861753437
"Crypt",29,3.4,6.6112171756305,28.7550352198421,22.753639091489
"Crypt",4,3.4,4.37037577197433,39.2558315923172,45.6138225448287
"Crypt",77,3.4,12.4084038859691,95.2841559764431,74.6655867088699
"Crypt",71,3.5,9.82226241028805,102.163183815425,111.564502722912
"Crypt",11,3.5,11.023026781928,75.3294821482072,80.0552808453712
"Crypt",51,3.5,4.8811569997601,48.3275318554025,49.2707019066175
"Crypt",35,3.5,14.2183854491296,140.124978919317,132.759235073732
"Crypt",41,3.5,9.6637537532618,74.8289142102257,53.3345750434705
"Crypt",63,3.5,11.9432398126002,108.735251571568,101.754816307889
"Crypt",23,3.5,14.5247793938077,121.016155882315,98.2506096223162
"Crypt",2,3.5,12.1435784492162,110.490856414706,125.516803476084
"Crypt",12,3.5,13.1475531375603,149.153885198805,128.259707892119
"Crypt",31,3.6,11.7988284130371,136.233018048177,145.922577531641
"Crypt",22,3.6,11.1911134306094,91.7101721486204,75.3373355825116
"Crypt",35,3.6,13.807123020417,140.760465650098,135.667347212307
"Crypt",33,3.6,6.48994879099385,94.1203521175025,106.041632844228
"Crypt",26,3.6,7.57755920295579,58.4543585354273,86.1785130308582
"Crypt",16,3.6,14.8987943483526,137.201785565285,104.76507324201
"Crypt",11,3.7,10.5304455781484,76.7110302881816,82.6915623700447
"Crypt",2,3.7,11.5464851727305,111.709168825078,129.350082708431
"Crypt",68,3.7,12.8474749405314,123.482680745316,127.305158819952
"Crypt",12,3.7,12.4532695794448,150.001298151438,134.84463762406
"Crypt",44,3.7,12.1648405188605,102.721627371499,92.6063872721617
"Crypt",62,3.7,13.6299611734644,166.545928684235,151.203600299708
"Crypt",41,3.8,9.11714008359498,76.4683213735986,58.3164774018287
"Crypt",70,3.8,9.30062271382891,58.0842483565689,58.1586450107964
"Crypt",57,3.8,7.98663479210791,66.819162335319,93.8051152218105
"Crypt",6,3.8,1.49672521312521,49.7593611167184,84.5939027869158
"Crypt",2,3.8,11.2694529111164,112.265484914312,131.258670747634
"Crypt",36,3.8,10.3726121379109,75.1800451301144,73.1149768103672
"Crypt",71,3.8,9.25580475651371,103.410791243713,116.965275936412
"Crypt",42,3.8,5.32129556143205,35.0439398891459,60.1397828559611
"Crypt",1,3.8,9.71375321752398,63.2383058923601,53.00848515245
"Crypt",24,3.8,13.4325452039556,178.020069614818,159.476742312363
"Crypt",1,3.9,9.52119143568258,63.861029312654,54.2874892581371
"Crypt",62,3.9,12.8879162550818,167.18524829736,158.477883242243
"Crypt",71,3.9,9.08313364833285,103.784172245536,118.744228178329
"Crypt",45,3.9,9.66963667195685,84.2745005187316,75.554776518959
"Crypt",51,3.9,4.81063204604529,49.2030769500132,52.5713088586057
"Crypt",59,4,6.77773057813233,31.8129385486783,50.9332149567369
"Crypt",64,4,6.5426259376273,93.3010806962854,113.392757786443
"Crypt",55,4,4.14007425454501,63.3237438261562,60.3822642168978
"Crypt",67,4,5.18697235374648,52.1595797339694,51.7762317132981
"Crypt",60,4,8.72585051677433,70.6920785909463,86.5919181057999
"Crypt",46,4,7.29972684501609,83.7954979370744,79.3720677903275
"Crypt",37,4,7.17365060018528,48.5041732141906,76.8137692997362
"Crypt",33,4,6.23848487058308,94.7286133043418,112.332781485769
"Crypt",25,4,12.1320238911524,110.994519075408,104.311978626373
"Crypt",31,4,10.7224191875067,137.663412281959,156.098638071575
"Crypt",65,4.1,9.74255783556576,115.631334408723,143.118943075528
"Crypt",2,4.1,10.5146451121068,113.744799711181,136.939042817761
"Crypt",9,4.1,12.8294369048067,143.161519209376,153.981108321744
"Crypt",61,4.1,7.65687335798204,94.4668407010767,93.7826902111656
"Crypt",17,4.1,7.21120014112849,99.5052874233959,104.70225740533
"Crypt",28,4.1,7.29559898205546,52.0369912005438,76.8401374238301
"Crypt",56,4.1,9.73401205715324,93.7064864484089,113.599960739996
"Crypt",55,4.1,4.13893115243379,63.4325794709573,61.5536655816997
"Crypt",29,4.2,6.11108084827034,31.9601799258127,27.4770205232758
"Crypt",30,4.2,10.394279495681,102.875908617702,98.2475613548273
"Crypt",68,4.2,11.3030301070895,126.163621540034,139.012789361069
"Crypt",45,4.2,9.12228951149006,85.7778213123293,80.5824335966655
"Crypt",76,4.3,10.3344263313034,115.539365069118,137.044321236213
"Crypt",7,4.3,10.7711620650048,130.370445373181,141.898931362801
"Crypt",58,4.3,3.27074512432534,45.9655912478184,60.9847484751752
"Crypt",49,4.3,11.6230517333058,145.465240060131,140.237116658502
"Crypt",12,4.3,10.7452049688741,151.661864884934,153.833038350386
"Crypt",40,4.3,6.74636003039336,43.0932689260945,75.0637832927515
"Crypt",68,4.3,11.0376238662571,126.593988150971,141.312067504783
"Crypt",27,4.3,6.35830513987478,45.8736864719119,78.4136209082599
"Crypt",24,4.3,11.7567198151426,178.675765566424,178.931448718456
"Crypt",67,4.3,5.10998851056586,52.8574292665211,54.5286466240745
"Crypt",3,4.3,9.4069158514428,121.854732457446,119.238407297782
"Crypt",47,4.3,10.2230541285325,92.1323697762777,109.10977081778
"Crypt",74,4.3,9.80906808232146,86.9080004797502,110.281147640482
"Crypt",49,4.4,11.3423397067617,145.778498051077,143.236854290507
"Crypt",56,4.4,9.17862328750227,95.0766025627622,118.039818803572
"Crypt",47,4.4,10.0077624802567,92.6696797740351,110.601888366403
"Crypt",4,4.4,4.3150859591966,41.2729587581331,51.4283227574988
"Crypt",19,4.4,6.8008374658317,94.9455161666086,125.750753772584
"Crypt",72,4.4,7.448950490303,104.910009150918,136.253401111185
"Crypt",40,4.4,6.6715494773869,43.4956291803842,75.3723931431335
"Crypt",36,4.5,9.01091296902539,79.1512616231076,82.9623669622974
"Crypt",34,4.5,7.07489037543674,86.0666957672467,84.2723381741745
"Crypt",25,4.5,10.7452424203195,113.763487292696,115.35938028849
"Crypt",74,4.5,9.42419070021061,87.9317212100315,112.868139638305
"Crypt",73,4.5,10.6436730094442,121.878657618697,106.672768309134
"Crypt",70,4.5,8.22208224603026,61.9039277428617,65.4982368297825
"Crypt",7,4.6,10.0825865998637,131.320706934769,149.074039302694
"Crypt",20,4.6,8.01027478925718,120.569724145558,155.854419649571
"Crypt",8,4.6,7.57757220907796,73.7524684284707,92.9614261304716
"Crypt",34,4.6,6.9885076073916,86.3266030772494,85.8910813088174
"Crypt",48,4.6,10.3375202453366,156.284352255582,161.596942882799
"Crypt",60,4.6,7.91047424108415,73.4068853769762,92.9903166925742
"Crypt",33,4.6,5.91825594123164,95.4589461709592,121.275696044127
"Crypt",27,4.6,6.17916623918092,46.9300634665541,79.4884772029798
"Crypt",12,4.6,10.0600417672417,152.092577697577,162.857163130238
"Crypt",71,4.6,8.06021658300931,105.898336423007,130.84556083745
"Crypt",52,4.7,11.0755993297898,169.162868835344,179.863631631999
"Crypt",29,4.7,5.85893967597709,33.7675490268483,30.5522501634157
"Crypt",3,4.7,8.73482537300173,122.805736409234,128.738199347818
"Crypt",31,4.7,9.26535459424426,139.124738293931,172.978012377794
"Crypt",38,4.7,7.51235029507959,66.0768003810357,71.4251695490725
"Crypt",64,4.7,6.1123350369065,94.3610302728361,123.362038745731
"Crypt",37,4.7,6.60732486248771,51.2930012404903,80.1785296028927
"Crypt",44,4.7,9.67379047442045,108.066663829082,113.197833052115
"Crypt",30,4.8,9.19686406027572,105.465984330738,110.193675692299
"Crypt",58,4.8,3.33943922820233,46.4879822116724,63.8930703310647
"Crypt",7,4.8,9.673995385499,131.828724942513,153.746465436979
"Crypt",75,4.8,6.79564346128605,72.8085313454578,100.517115623891
"Crypt",5,4.8,7.52387153949862,91.4305042566256,120.483741354539
"Crypt",43,4.8,7.93545462933578,119.687795402466,129.560748500408
"Crypt",17,4.8,6.6365187519812,100.699510738498,116.964693288294
"Crypt",68,4.8,9.88490326428436,128.314342978954,152.544923629615
"Crypt",72,4.9,6.98406673312406,105.74616268981,143.91511390979
"Crypt",27,4.9,6.01681945810518,47.9300914328809,80.6182786738566
"Crypt",1,4.9,7.99240314349798,69.0283501429454,67.1227805891151
"Crypt",3,4.9,8.43958462864968,123.175108874304,133.339946797107
"Crypt",5,4.9,7.42100925822562,91.7040959364364,121.789634067911
"Crypt",15,4.9,9.96923071665763,167.058840592094,194.628520203081
"Crypt",50,4.9,9.67704564523856,114.151993579187,134.60878444173
