"model","ic_id","time","x1","x2","x3"
"Lorenz",1,9.6,-6.67964721544841,-8.17084857599323,22.3865809885881
"Lorenz",1,9.7,-8.74872501679399,-11.1843720049815,23.7789929532689
"Lorenz",1,9.8,-10.7711429448272,-11.8526443335087,28.5930569437298
"Lorenz",1,9.9,-10.2254902616097,-8.15385184163507,31.4924155247246
"Lorenz",1,10,-7.63220613496928,-5.11689099557007,29.1056300096165
"Lorenz",1,10.1,-5.92918727315288,-5.1605343360618,25.1461189479502
"Lorenz",1,10.2,-6.09338920759033,-7.14116750958363,22.3864144207162
"Lorenz",1,10.3,-7.88864071300028,-10.3099611337921,22.4948981404855
"Lorenz",1,10.4,-10.3783934388914,-12.447726581385,26.7332276955118
"Lorenz",1,10.5,-10.9456484026945,-9.72640811715661,31.4786040743521
"Lorenz",1,10.6,-8.50519593125413,-5.52161854278103,30.5136874883176
"Lorenz",1,10.7,-6.11278874536237,-4.59775846452978,26.3713479584166
"Lorenz",1,10.8,-5.61086921174457,-6.08114306159595,22.8020794331285
"Lorenz",1,10.9,-6.94503423391893,-9.07800106586397,21.5775646725441
"Lorenz",1,11,-9.56518585046599,-12.3346443518107,24.4853947811908
"Lorenz",1,11.1,-11.3535750451782,-11.541517057176,30.4571252142806
"Lorenz",1,11.2,-9.65505866949726,-6.57377763560473,31.8600514358037
"Lorenz",1,11.3,-6.64128185239867,-4.24804100784571,27.9862439156008
"Lorenz",1,11.4,-5.31415880396755,-5.05313189887708,23.7012710973532
"Lorenz",1,11.5,-6.0128623915137,-7.61878394049142,21.204668426763
"Lorenz",1,11.6,-8.38446179840714,-11.3595897384378,22.2808606946972
"Lorenz",1,11.7,-11.1491914398705,-13.0178634674784,28.1224525586963
"Lorenz",1,11.8,-10.9250453245711,-8.55624795155292,32.6343309360938
"Lorenz",1,11.9,-7.65787073972346,-4.34562853561666,29.9974567987291
"Lorenz",1,12,-5.32920799333929,-4.12794661792004,25.1668258016098
"Lorenz",1,12.1,-5.20374739009218,-6.08215302947296,21.5145224189171
"Lorenz",1,12.2,-6.98830577778875,-9.62922406396975,20.6322575752304
"Lorenz",1,12.3,-10.1216196239144,-13.2998284918052,24.7123635368532
