"model","ic_id","time","x1","x2"
"Immunity",40,2.1,15.6199136962053,9.97270157366696
"Immunity",40,2.2,15.6363383444211,9.97951518854197
"Immunity",40,2.3,15.6525914315137,9.98625926006272
"Immunity",40,2.4,15.6686743164901,9.99293449761563
"Immunity",40,2.5,15.6845883528601,9.99954160331246
"Immunity",40,2.6,15.7003348885454,10.0060812720657
"Immunity",40,2.7,15.7159152657902,10.0125541916633
"Immunity",40,2.8,15.7313308210762,10.0189610428424
"Immunity",40,2.9,15.7465828850403,10.0253024993625
"Immunity",40,3,15.7616727823947,10.0315792280776
"Immunity",40,3.1,15.7766018318512,10.0377918890079
"Immunity",40,3.2,15.7913713460469,10.0439411354107
"Immunity",40,3.3,15.8059826314741,10.05002761385
"Immunity",40,3.4,15.8204369884118,10.0560519642661
"Immunity",40,3.5,15.834735710861,10.0620148200443
"Immunity",40,3.6,15.848880086482,10.0679168080824
"Immunity",40,3.7,15.8628713965345,10.0737585488579
"Immunity",40,3.8,15.8767109158202,10.0795406564947
"Immunity",40,3.9,15.8903999126282,10.0852637388286
"Immunity",40,4,15.9039396486826,10.0909283974721
"Immunity",40,4.1,15.9173313790929,10.0965352278793
"Immunity",40,4.2,15.9305763523059,10.1020848194093
"Immunity",40,4.3,15.9436758100614,10.1075777553887
"Immunity",40,4.4,15.9566309873485,10.113014613175
"Immunity",40,4.5,15.9694431123657,10.1183959642173
"Immunity",40,4.6,15.9821134064821,10.1237223741177
"Immunity",40,4.7,15.9946430842023,10.1289944026901
"Immunity",40,4.8,16.007033353129,10.1342126040247
"Immunity",40,4.9,16.0192854139335,10.1393775265437
"Immunity",40,5,16.031400460326,10.1444897130582
"Immunity",40,5.1,16.0433796790266,10.1495497008289
"Immunity",40,5.2,16.0552242497389,10.1545580216221
"Immunity",40,5.3,16.066935345126,10.1595152017672
"Immunity",40,5.4,16.078514130788,10.164421762212
"Immunity",40,5.5,16.0899617652417,10.1692782185788
"Immunity",40,5.6,16.1012793999011,10.174085081219
"Immunity",40,5.7,16.1124681790609,10.1788428552675
"Immunity",40,5.8,16.1235292398806,10.1835520406965
"Immunity",40,5.9,16.1344637123709,10.1882131323688
"Immunity",40,6,16.1452727193815,10.1928266200903
"Immunity",40,6.1,16.1559573765904,10.1973929886622
"Immunity",40,6.2,16.1665187924951,10.2019127179326
"Immunity",40,6.3,16.1769580684045,10.2063862828474
"Immunity",40,6.4,16.1872762984335,10.210814153501
"Immunity",40,6.5,16.1974745694976,10.2151967951858
"Immunity",40,6.6,16.2075539613102,10.2195346684423
"Immunity",40,6.7,16.2175155463803,10.2238282291074
"Immunity",40,6.8,16.2273603900123,10.2280779283633
"Immunity",40,6.9,16.2370895503062,10.232284212785
"Immunity",40,7,16.24670407816,10.2364475243881
"Immunity",40,7.1,16.2562050172727,10.2405683006753
"Immunity",40,7.2,16.2655934041489,10.2446469746831
"Immunity",40,7.3,16.2748702681039,10.2486839750277
"Immunity",40,7.4,16.2840366312711,10.2526797259502
"Immunity",40,7.5,16.2930935086093,10.2566346473622
"Immunity",40,7.6,16.3020419079118,10.2605491548895
"Immunity",40,7.7,16.3108828298161,10.2644236599168
"Immunity",40,7.8,16.3196172678154,10.2682585696309
"Immunity",40,7.9,16.3282462082701,10.272054287064
"Immunity",40,8,16.3367706304209,10.2758112111365
"Immunity",40,8.1,16.3451915064025,10.279529736699
"Immunity",40,8.2,16.3535098012588,10.2832102545742
"Immunity",40,8.3,16.3617264729582,10.2868531515982
"Immunity",40,8.4,16.3698424724102,10.2904588106618
"Immunity",40,8.5,16.3778587434829,10.2940276107505
"Immunity",40,8.6,16.3857762230209,10.2975599269848
"Immunity",40,8.7,16.3935958408649,10.3010561306599
"Immunity",40,8.8,16.4013185198706,10.304516589285
"Immunity",40,8.9,16.4089451759298,10.3079416666222
"Immunity",40,9,16.4164767179914,10.3113317227246
"Immunity",40,9.1,16.4239140480832,10.3146871139747
"Immunity",40,9.2,16.4312580613346,10.3180081931221
"Immunity",40,9.3,16.4385096459998,10.3212953093204
"Immunity",40,9.4,16.4456696834816,10.3245488081643
"Immunity",40,9.5,16.4527390483557,10.3277690317263
"Immunity",40,9.6,16.4597186083963,10.3309563185923
"Immunity",40,9.7,16.4666092246011,10.3341110038978
"Immunity",40,9.8,16.4734117512177,10.337233419363
"Immunity",40,9.9,16.4801270357705,10.3403238933282
"Immunity",40,10,16.4867559190877,10.3433827507876
"Immunity",40,10.1,16.4932992353288,10.3464103134247
"Immunity",40,10.2,16.4997578120134,10.3494068996452
"Immunity",40,10.3,16.5061324700493,10.3523728246113
"Immunity",40,10.4,16.5124240237618,10.3553084002744
"Immunity",40,10.5,16.518633280923,10.3582139354085
"Immunity",40,10.6,16.5247610427823,10.3610897356423
"Immunity",40,10.7,16.5308081040958,10.3639361034916
"Immunity",40,10.8,16.5367752531579,10.366753338391
"Immunity",40,10.9,16.5426632718316,10.3695417367259
"Immunity",40,11,16.5484729355805,10.3723015918632
